call_id,rep_id,stage,objection_type,deal_size,used_recommended_play,won,transcript_snippet
949,18,discovery,implementation_time_concern,4608.0,0,0,[Prospect]: objection raised re: implementation time concern. [Rep]: improvised response.
950,11,closing,security_compliance_concern,14105.0,1,1,[Prospect]: objection raised re: security compliance concern. [Rep]: used recommended battlecard play.
951,7,negotiation,need_stakeholder_buyin,13370.0,0,0,[Prospect]: objection raised re: need stakeholder buyin. [Rep]: improvised response.
952,14,closing,already_using_competitor,3836.0,1,1,[Prospect]: objection raised re: already using competitor. [Rep]: used recommended battlecard play.
953,6,demo,implementation_time_concern,1651.0,1,1,[Prospect]: objection raised re: implementation time concern. [Rep]: used recommended battlecard play.
954,5,discovery,need_stakeholder_buyin,1000.0,1,0,[Prospect]: objection raised re: need stakeholder buyin. [Rep]: used recommended battlecard play.
955,8,closing,already_using_competitor,10014.0,0,0,[Prospect]: objection raised re: already using competitor. [Rep]: improvised response.
956,11,negotiation,need_more_features,11363.0,0,0,[Prospect]: objection raised re: need more features. [Rep]: improvised response.
957,16,demo,already_using_competitor,5987.0,0,1,[Prospect]: objection raised re: already using competitor. [Rep]: improvised response.
958,19,negotiation,implementation_time_concern,2046.0,0,0,[Prospect]: objection raised re: implementation time concern. [Rep]: improvised response.
959,2,closing,need_more_features,6713.0,0,0,[Prospect]: objection raised re: need more features. [Rep]: improvised response.
960,14,discovery,implementation_time_concern,12588.0,0,1,[Prospect]: objection raised re: implementation time concern. [Rep]: improvised response.
961,6,demo,no_budget,8597.0,1,1,[Prospect]: objection raised re: no budget. [Rep]: used recommended battlecard play.
962,4,demo,need_stakeholder_buyin,4025.0,0,0,[Prospect]: objection raised re: need stakeholder buyin. [Rep]: improvised response.
963,13,closing,not_a_priority_now,2076.0,1,1,[Prospect]: objection raised re: not a priority now. [Rep]: used recommended battlecard play.
964,18,demo,not_a_priority_now,6373.0,1,1,[Prospect]: objection raised re: not a priority now. [Rep]: used recommended battlecard play.
965,11,demo,implementation_time_concern,36962.0,1,1,[Prospect]: objection raised re: implementation time concern. [Rep]: used recommended battlecard play.
966,24,closing,price_too_high,2548.0,1,0,[Prospect]: objection raised re: price too high. [Rep]: used recommended battlecard play.
967,4,closing,price_too_high,9472.0,1,1,[Prospect]: objection raised re: price too high. [Rep]: used recommended battlecard play.
968,4,demo,need_more_features,5880.0,1,1,[Prospect]: objection raised re: need more features. [Rep]: used recommended battlecard play.
969,16,discovery,need_more_features,20435.0,1,0,[Prospect]: objection raised re: need more features. [Rep]: used recommended battlecard play.
970,0,closing,not_a_priority_now,5139.0,1,1,[Prospect]: objection raised re: not a priority now. [Rep]: used recommended battlecard play.
971,22,discovery,need_more_features,4853.0,1,1,[Prospect]: objection raised re: need more features. [Rep]: used recommended battlecard play.
972,10,closing,already_using_competitor,3080.0,1,1,[Prospect]: objection raised re: already using competitor. [Rep]: used recommended battlecard play.
973,14,closing,implementation_time_concern,11347.0,1,1,[Prospect]: objection raised re: implementation time concern. [Rep]: used recommended battlecard play.
974,10,closing,not_a_priority_now,10049.0,1,1,[Prospect]: objection raised re: not a priority now. [Rep]: used recommended battlecard play.
975,20,discovery,no_budget,1112.0,0,0,[Prospect]: objection raised re: no budget. [Rep]: improvised response.
976,9,demo,no_budget,8739.0,0,0,[Prospect]: objection raised re: no budget. [Rep]: improvised response.
977,17,negotiation,price_too_high,20648.0,1,1,[Prospect]: objection raised re: price too high. [Rep]: used recommended battlecard play.
978,10,negotiation,no_budget,50103.0,0,1,[Prospect]: objection raised re: no budget. [Rep]: improvised response.
979,24,demo,not_a_priority_now,1300.0,1,1,[Prospect]: objection raised re: not a priority now. [Rep]: used recommended battlecard play.
980,12,demo,price_too_high,19931.0,1,0,[Prospect]: objection raised re: price too high. [Rep]: used recommended battlecard play.
981,8,demo,price_too_high,1175.0,1,1,[Prospect]: objection raised re: price too high. [Rep]: used recommended battlecard play.
982,13,negotiation,price_too_high,2221.0,1,0,[Prospect]: objection raised re: price too high. [Rep]: used recommended battlecard play.
983,20,closing,no_budget,18276.0,0,0,[Prospect]: objection raised re: no budget. [Rep]: improvised response.
984,22,negotiation,need_stakeholder_buyin,5705.0,1,0,[Prospect]: objection raised re: need stakeholder buyin. [Rep]: used recommended battlecard play.
985,1,negotiation,already_using_competitor,1462.0,1,0,[Prospect]: objection raised re: already using competitor. [Rep]: used recommended battlecard play.
986,5,demo,need_stakeholder_buyin,7340.0,1,1,[Prospect]: objection raised re: need stakeholder buyin. [Rep]: used recommended battlecard play.
987,15,negotiation,not_a_priority_now,44148.0,0,1,[Prospect]: objection raised re: not a priority now. [Rep]: improvised response.
988,9,discovery,price_too_high,1674.0,1,0,[Prospect]: objection raised re: price too high. [Rep]: used recommended battlecard play.
989,8,closing,implementation_time_concern,2484.0,1,1,[Prospect]: objection raised re: implementation time concern. [Rep]: used recommended battlecard play.
990,13,closing,implementation_time_concern,43654.0,1,0,[Prospect]: objection raised re: implementation time concern. [Rep]: used recommended battlecard play.
991,10,discovery,implementation_time_concern,9315.0,0,0,[Prospect]: objection raised re: implementation time concern. [Rep]: improvised response.
992,21,closing,implementation_time_concern,92255.0,0,0,[Prospect]: objection raised re: implementation time concern. [Rep]: improvised response.
993,12,demo,implementation_time_concern,11830.0,0,0,[Prospect]: objection raised re: implementation time concern. [Rep]: improvised response.
994,14,demo,already_using_competitor,1923.0,0,0,[Prospect]: objection raised re: already using competitor. [Rep]: improvised response.
995,18,closing,already_using_competitor,8216.0,1,1,[Prospect]: objection raised re: already using competitor. [Rep]: used recommended battlecard play.
996,2,negotiation,need_more_features,9428.0,1,1,[Prospect]: objection raised re: need more features. [Rep]: used recommended battlecard play.
997,12,demo,implementation_time_concern,33735.0,1,1,[Prospect]: objection raised re: implementation time concern. [Rep]: used recommended battlecard play.
998,22,discovery,already_using_competitor,21388.0,1,1,[Prospect]: objection raised re: already using competitor. [Rep]: used recommended battlecard play.
999,16,closing,not_a_priority_now,14986.0,0,0,[Prospect]: objection raised re: not a priority now. [Rep]: improvised response.
1000,14,demo,already_using_competitor,74810.0,1,0,[Prospect]: objection raised re: already using competitor. [Rep]: used recommended battlecard play.
1001,20,discovery,no_budget,3855.0,1,1,[Prospect]: objection raised re: no budget. [Rep]: used recommended battlecard play.
1002,24,negotiation,implementation_time_concern,1000.0,0,1,[Prospect]: objection raised re: implementation time concern. [Rep]: improvised response.
1003,5,negotiation,not_a_priority_now,1039.0,1,1,[Prospect]: objection raised re: not a priority now. [Rep]: used recommended battlecard play.
1004,22,closing,need_stakeholder_buyin,8464.0,0,0,[Prospect]: objection raised re: need stakeholder buyin. [Rep]: improvised response.
1005,22,demo,implementation_time_concern,10678.0,0,0,[Prospect]: objection raised re: implementation time concern. [Rep]: improvised response.
1006,3,demo,need_stakeholder_buyin,4682.0,0,0,[Prospect]: objection raised re: need stakeholder buyin. [Rep]: improvised response.
1007,18,discovery,already_using_competitor,5657.0,0,0,[Prospect]: objection raised re: already using competitor. [Rep]: improvised response.
1008,11,negotiation,price_too_high,65817.0,0,0,[Prospect]: objection raised re: price too high. [Rep]: improvised response.
1009,7,discovery,already_using_competitor,14708.0,0,1,[Prospect]: objection raised re: already using competitor. [Rep]: improvised response.
1010,10,demo,need_stakeholder_buyin,76480.0,1,0,[Prospect]: objection raised re: need stakeholder buyin. [Rep]: used recommended battlecard play.
1011,19,closing,security_compliance_concern,7540.0,0,0,[Prospect]: objection raised re: security compliance concern. [Rep]: improvised response.
1012,14,closing,need_stakeholder_buyin,3157.0,0,0,[Prospect]: objection raised re: need stakeholder buyin. [Rep]: improvised response.
1013,13,demo,security_compliance_concern,84502.0,1,1,[Prospect]: objection raised re: security compliance concern. [Rep]: used recommended battlecard play.
1014,6,demo,not_a_priority_now,16415.0,0,1,[Prospect]: objection raised re: not a priority now. [Rep]: improvised response.
1015,18,closing,need_more_features,27081.0,1,1,[Prospect]: objection raised re: need more features. [Rep]: used recommended battlecard play.
1016,23,closing,no_budget,43378.0,1,1,[Prospect]: objection raised re: no budget. [Rep]: used recommended battlecard play.
1017,13,demo,price_too_high,69865.0,0,0,[Prospect]: objection raised re: price too high. [Rep]: improvised response.
1018,6,demo,security_compliance_concern,1000.0,0,0,[Prospect]: objection raised re: security compliance concern. [Rep]: improvised response.
1019,23,demo,already_using_competitor,24360.0,1,1,[Prospect]: objection raised re: already using competitor. [Rep]: used recommended battlecard play.
1020,16,demo,price_too_high,3004.0,1,0,[Prospect]: objection raised re: price too high. [Rep]: used recommended battlecard play.
1021,2,demo,price_too_high,4167.0,1,1,[Prospect]: objection raised re: price too high. [Rep]: used recommended battlecard play.
1022,21,demo,need_more_features,26034.0,0,0,[Prospect]: objection raised re: need more features. [Rep]: improvised response.
1023,12,closing,implementation_time_concern,5775.0,1,0,[Prospect]: objection raised re: implementation time concern. [Rep]: used recommended battlecard play.
1024,5,negotiation,implementation_time_concern,10926.0,1,1,[Prospect]: objection raised re: implementation time concern. [Rep]: used recommended battlecard play.
1025,0,discovery,need_stakeholder_buyin,25530.0,0,1,[Prospect]: objection raised re: need stakeholder buyin. [Rep]: improvised response.
1026,18,discovery,already_using_competitor,49216.0,1,1,[Prospect]: objection raised re: already using competitor. [Rep]: used recommended battlecard play.
1027,22,demo,price_too_high,5768.0,0,0,[Prospect]: objection raised re: price too high. [Rep]: improvised response.
1028,15,demo,no_budget,3125.0,0,0,[Prospect]: objection raised re: no budget. [Rep]: improvised response.
1029,7,demo,price_too_high,4489.0,1,1,[Prospect]: objection raised re: price too high. [Rep]: used recommended battlecard play.
1030,23,negotiation,already_using_competitor,30741.0,1,1,[Prospect]: objection raised re: already using competitor. [Rep]: used recommended battlecard play.
1031,10,closing,already_using_competitor,39666.0,1,1,[Prospect]: objection raised re: already using competitor. [Rep]: used recommended battlecard play.
1032,16,demo,need_stakeholder_buyin,49958.0,1,1,[Prospect]: objection raised re: need stakeholder buyin. [Rep]: used recommended battlecard play.
1033,13,negotiation,security_compliance_concern,2244.0,1,1,[Prospect]: objection raised re: security compliance concern. [Rep]: used recommended battlecard play.
1034,17,negotiation,price_too_high,2543.0,0,0,[Prospect]: objection raised re: price too high. [Rep]: improvised response.
1035,11,negotiation,security_compliance_concern,1883.0,0,1,[Prospect]: objection raised re: security compliance concern. [Rep]: improvised response.
1036,22,closing,implementation_time_concern,15172.0,1,1,[Prospect]: objection raised re: implementation time concern. [Rep]: used recommended battlecard play.
1037,9,closing,not_a_priority_now,21895.0,1,1,[Prospect]: objection raised re: not a priority now. [Rep]: used recommended battlecard play.
1038,8,negotiation,need_stakeholder_buyin,34980.0,0,0,[Prospect]: objection raised re: need stakeholder buyin. [Rep]: improvised response.
1039,1,discovery,security_compliance_concern,21541.0,1,1,[Prospect]: objection raised re: security compliance concern. [Rep]: used recommended battlecard play.
1040,6,closing,need_more_features,10209.0,1,0,[Prospect]: objection raised re: need more features. [Rep]: used recommended battlecard play.
1041,5,negotiation,price_too_high,26944.0,1,0,[Prospect]: objection raised re: price too high. [Rep]: used recommended battlecard play.
1042,19,demo,no_budget,11542.0,1,0,[Prospect]: objection raised re: no budget. [Rep]: used recommended battlecard play.
1043,16,closing,need_stakeholder_buyin,2558.0,0,0,[Prospect]: objection raised re: need stakeholder buyin. [Rep]: improvised response.
1044,3,negotiation,security_compliance_concern,36569.0,1,1,[Prospect]: objection raised re: security compliance concern. [Rep]: used recommended battlecard play.
1045,3,discovery,security_compliance_concern,8630.0,1,0,[Prospect]: objection raised re: security compliance concern. [Rep]: used recommended battlecard play.
1046,21,closing,need_stakeholder_buyin,1597.0,1,1,[Prospect]: objection raised re: need stakeholder buyin. [Rep]: used recommended battlecard play.
1047,5,demo,already_using_competitor,32710.0,1,1,[Prospect]: objection raised re: already using competitor. [Rep]: used recommended battlecard play.
1048,20,demo,no_budget,7947.0,1,0,[Prospect]: objection raised re: no budget. [Rep]: used recommended battlecard play.
1049,3,negotiation,already_using_competitor,3430.0,1,1,[Prospect]: objection raised re: already using competitor. [Rep]: used recommended battlecard play.
1050,23,discovery,need_stakeholder_buyin,10106.0,1,1,[Prospect]: objection raised re: need stakeholder buyin. [Rep]: used recommended battlecard play.
1051,21,negotiation,price_too_high,5104.0,1,0,[Prospect]: objection raised re: price too high. [Rep]: used recommended battlecard play.
1052,8,discovery,need_more_features,10660.0,0,0,[Prospect]: objection raised re: need more features. [Rep]: improvised response.
1053,19,closing,already_using_competitor,7057.0,1,0,[Prospect]: objection raised re: already using competitor. [Rep]: used recommended battlecard play.
1054,19,negotiation,need_more_features,16777.0,1,1,[Prospect]: objection raised re: need more features. [Rep]: used recommended battlecard play.
1055,22,closing,no_budget,18635.0,1,1,[Prospect]: objection raised re: no budget. [Rep]: used recommended battlecard play.
1056,0,demo,price_too_high,14659.0,1,0,[Prospect]: objection raised re: price too high. [Rep]: used recommended battlecard play.
1057,2,demo,need_stakeholder_buyin,9568.0,1,0,[Prospect]: objection raised re: need stakeholder buyin. [Rep]: used recommended battlecard play.
1058,22,demo,price_too_high,30442.0,1,1,[Prospect]: objection raised re: price too high. [Rep]: used recommended battlecard play.
1059,20,closing,implementation_time_concern,4109.0,0,0,[Prospect]: objection raised re: implementation time concern. [Rep]: improvised response.
1060,1,demo,no_budget,1154.0,1,0,[Prospect]: objection raised re: no budget. [Rep]: used recommended battlecard play.
1061,20,negotiation,implementation_time_concern,4209.0,0,0,[Prospect]: objection raised re: implementation time concern. [Rep]: improvised response.
1062,0,discovery,implementation_time_concern,23257.0,0,0,[Prospect]: objection raised re: implementation time concern. [Rep]: improvised response.
1063,10,negotiation,implementation_time_concern,26484.0,1,1,[Prospect]: objection raised re: implementation time concern. [Rep]: used recommended battlecard play.
1064,5,demo,no_budget,37379.0,1,0,[Prospect]: objection raised re: no budget. [Rep]: used recommended battlecard play.
1065,17,closing,implementation_time_concern,5380.0,1,0,[Prospect]: objection raised re: implementation time concern. [Rep]: used recommended battlecard play.
1066,17,demo,need_more_features,2862.0,1,0,[Prospect]: objection raised re: need more features. [Rep]: used recommended battlecard play.
1067,9,demo,implementation_time_concern,6027.0,0,1,[Prospect]: objection raised re: implementation time concern. [Rep]: improvised response.
1068,18,discovery,need_stakeholder_buyin,18366.0,1,0,[Prospect]: objection raised re: need stakeholder buyin. [Rep]: used recommended battlecard play.
1069,20,demo,need_more_features,33850.0,1,1,[Prospect]: objection raised re: need more features. [Rep]: used recommended battlecard play.
1070,22,negotiation,not_a_priority_now,3864.0,1,1,[Prospect]: objection raised re: not a priority now. [Rep]: used recommended battlecard play.
1071,22,negotiation,implementation_time_concern,9094.0,0,0,[Prospect]: objection raised re: implementation time concern. [Rep]: improvised response.
1072,15,discovery,security_compliance_concern,2691.0,1,0,[Prospect]: objection raised re: security compliance concern. [Rep]: used recommended battlecard play.
1073,22,discovery,not_a_priority_now,27494.0,1,0,[Prospect]: objection raised re: not a priority now. [Rep]: used recommended battlecard play.
1074,24,demo,price_too_high,4466.0,1,0,[Prospect]: objection raised re: price too high. [Rep]: used recommended battlecard play.
1075,7,demo,need_more_features,4246.0,0,0,[Prospect]: objection raised re: need more features. [Rep]: improvised response.
1076,20,discovery,already_using_competitor,9948.0,1,1,[Prospect]: objection raised re: already using competitor. [Rep]: used recommended battlecard play.
1077,14,demo,not_a_priority_now,10724.0,1,1,[Prospect]: objection raised re: not a priority now. [Rep]: used recommended battlecard play.
1078,21,closing,implementation_time_concern,4553.0,1,0,[Prospect]: objection raised re: implementation time concern. [Rep]: used recommended battlecard play.
1079,0,closing,already_using_competitor,13483.0,0,0,[Prospect]: objection raised re: already using competitor. [Rep]: improvised response.
1080,17,discovery,no_budget,297951.0,1,0,[Prospect]: objection raised re: no budget. [Rep]: used recommended battlecard play.
1081,12,closing,not_a_priority_now,25383.0,0,0,[Prospect]: objection raised re: not a priority now. [Rep]: improvised response.
1082,7,negotiation,not_a_priority_now,2185.0,1,1,[Prospect]: objection raised re: not a priority now. [Rep]: used recommended battlecard play.
1083,3,closing,security_compliance_concern,41867.0,1,1,[Prospect]: objection raised re: security compliance concern. [Rep]: used recommended battlecard play.
1084,11,demo,no_budget,3779.0,0,1,[Prospect]: objection raised re: no budget. [Rep]: improvised response.
1085,19,discovery,already_using_competitor,2080.0,0,0,[Prospect]: objection raised re: already using competitor. [Rep]: improvised response.
1086,19,closing,price_too_high,15040.0,1,1,[Prospect]: objection raised re: price too high. [Rep]: used recommended battlecard play.
1087,21,closing,already_using_competitor,20475.0,1,1,[Prospect]: objection raised re: already using competitor. [Rep]: used recommended battlecard play.
1088,15,closing,implementation_time_concern,28386.0,0,0,[Prospect]: objection raised re: implementation time concern. [Rep]: improvised response.
1089,8,discovery,need_more_features,24125.0,1,1,[Prospect]: objection raised re: need more features. [Rep]: used recommended battlecard play.
1090,3,demo,not_a_priority_now,9354.0,1,1,[Prospect]: objection raised re: not a priority now. [Rep]: used recommended battlecard play.
1091,23,discovery,already_using_competitor,2354.0,0,0,[Prospect]: objection raised re: already using competitor. [Rep]: improvised response.
1092,17,demo,implementation_time_concern,97822.0,1,1,[Prospect]: objection raised re: implementation time concern. [Rep]: used recommended battlecard play.
1093,19,closing,price_too_high,4188.0,0,0,[Prospect]: objection raised re: price too high. [Rep]: improvised response.
1094,15,closing,already_using_competitor,7999.0,1,1,[Prospect]: objection raised re: already using competitor. [Rep]: used recommended battlecard play.
1095,21,negotiation,not_a_priority_now,4121.0,0,0,[Prospect]: objection raised re: not a priority now. [Rep]: improvised response.
1096,10,negotiation,already_using_competitor,110020.0,0,1,[Prospect]: objection raised re: already using competitor. [Rep]: improvised response.
1097,7,discovery,need_more_features,2731.0,0,0,[Prospect]: objection raised re: need more features. [Rep]: improvised response.
1098,0,negotiation,price_too_high,8418.0,1,1,[Prospect]: objection raised re: price too high. [Rep]: used recommended battlecard play.
1099,1,demo,not_a_priority_now,10762.0,1,1,[Prospect]: objection raised re: not a priority now. [Rep]: used recommended battlecard play.
1100,17,closing,need_stakeholder_buyin,11829.0,1,0,[Prospect]: objection raised re: need stakeholder buyin. [Rep]: used recommended battlecard play.
1101,22,discovery,no_budget,22306.0,1,1,[Prospect]: objection raised re: no budget. [Rep]: used recommended battlecard play.
1102,15,demo,security_compliance_concern,37502.0,1,1,[Prospect]: objection raised re: security compliance concern. [Rep]: used recommended battlecard play.
1103,17,demo,not_a_priority_now,3441.0,1,1,[Prospect]: objection raised re: not a priority now. [Rep]: used recommended battlecard play.
1104,4,demo,not_a_priority_now,10924.0,0,0,[Prospect]: objection raised re: not a priority now. [Rep]: improvised response.
1105,14,negotiation,already_using_competitor,14098.0,1,1,[Prospect]: objection raised re: already using competitor. [Rep]: used recommended battlecard play.
1106,19,closing,no_budget,4575.0,1,1,[Prospect]: objection raised re: no budget. [Rep]: used recommended battlecard play.
1107,4,demo,need_more_features,4095.0,1,1,[Prospect]: objection raised re: need more features. [Rep]: used recommended battlecard play.
1108,8,closing,price_too_high,1340.0,0,0,[Prospect]: objection raised re: price too high. [Rep]: improvised response.
1109,9,discovery,no_budget,20094.0,1,1,[Prospect]: objection raised re: no budget. [Rep]: used recommended battlecard play.
1110,6,demo,need_more_features,12743.0,0,0,[Prospect]: objection raised re: need more features. [Rep]: improvised response.
1111,23,demo,need_more_features,54907.0,1,0,[Prospect]: objection raised re: need more features. [Rep]: used recommended battlecard play.
1112,6,demo,already_using_competitor,7398.0,0,0,[Prospect]: objection raised re: already using competitor. [Rep]: improvised response.
1113,22,closing,need_more_features,9984.0,1,1,[Prospect]: objection raised re: need more features. [Rep]: used recommended battlecard play.
1114,5,closing,security_compliance_concern,41460.0,0,0,[Prospect]: objection raised re: security compliance concern. [Rep]: improvised response.
1115,13,closing,implementation_time_concern,6251.0,0,1,[Prospect]: objection raised re: implementation time concern. [Rep]: improvised response.
1116,19,closing,need_stakeholder_buyin,3180.0,1,1,[Prospect]: objection raised re: need stakeholder buyin. [Rep]: used recommended battlecard play.
1117,19,negotiation,need_stakeholder_buyin,16706.0,1,0,[Prospect]: objection raised re: need stakeholder buyin. [Rep]: used recommended battlecard play.
1118,9,demo,already_using_competitor,11575.0,1,1,[Prospect]: objection raised re: already using competitor. [Rep]: used recommended battlecard play.
1119,9,demo,price_too_high,18779.0,1,0,[Prospect]: objection raised re: price too high. [Rep]: used recommended battlecard play.
1120,0,closing,not_a_priority_now,56165.0,0,0,[Prospect]: objection raised re: not a priority now. [Rep]: improvised response.
1121,9,demo,need_more_features,62175.0,1,0,[Prospect]: objection raised re: need more features. [Rep]: used recommended battlecard play.
1122,17,demo,need_more_features,4552.0,0,0,[Prospect]: objection raised re: need more features. [Rep]: improvised response.
1123,1,negotiation,implementation_time_concern,47355.0,0,0,[Prospect]: objection raised re: implementation time concern. [Rep]: improvised response.
1124,16,negotiation,already_using_competitor,5253.0,0,0,[Prospect]: objection raised re: already using competitor. [Rep]: improvised response.
1125,22,discovery,no_budget,3159.0,1,0,[Prospect]: objection raised re: no budget. [Rep]: used recommended battlecard play.
1126,24,negotiation,price_too_high,1979.0,1,0,[Prospect]: objection raised re: price too high. [Rep]: used recommended battlecard play.
1127,13,demo,no_budget,7694.0,1,0,[Prospect]: objection raised re: no budget. [Rep]: used recommended battlecard play.
1128,23,demo,need_more_features,7062.0,1,0,[Prospect]: objection raised re: need more features. [Rep]: used recommended battlecard play.
1129,19,closing,implementation_time_concern,11616.0,1,1,[Prospect]: objection raised re: implementation time concern. [Rep]: used recommended battlecard play.
1130,24,demo,price_too_high,6907.0,1,1,[Prospect]: objection raised re: price too high. [Rep]: used recommended battlecard play.
1131,6,discovery,not_a_priority_now,11671.0,0,0,[Prospect]: objection raised re: not a priority now. [Rep]: improvised response.
1132,13,closing,not_a_priority_now,32627.0,1,0,[Prospect]: objection raised re: not a priority now. [Rep]: used recommended battlecard play.
1133,1,negotiation,no_budget,6157.0,1,1,[Prospect]: objection raised re: no budget. [Rep]: used recommended battlecard play.
1134,21,negotiation,implementation_time_concern,15362.0,0,1,[Prospect]: objection raised re: implementation time concern. [Rep]: improvised response.
1135,17,discovery,security_compliance_concern,16219.0,1,0,[Prospect]: objection raised re: security compliance concern. [Rep]: used recommended battlecard play.
1136,5,discovery,already_using_competitor,19602.0,1,1,[Prospect]: objection raised re: already using competitor. [Rep]: used recommended battlecard play.
1137,4,negotiation,need_stakeholder_buyin,1812.0,1,0,[Prospect]: objection raised re: need stakeholder buyin. [Rep]: used recommended battlecard play.
1138,20,demo,already_using_competitor,5816.0,0,1,[Prospect]: objection raised re: already using competitor. [Rep]: improvised response.
1139,16,discovery,price_too_high,4033.0,0,0,[Prospect]: objection raised re: price too high. [Rep]: improvised response.
1140,20,demo,not_a_priority_now,2803.0,1,1,[Prospect]: objection raised re: not a priority now. [Rep]: used recommended battlecard play.
1141,10,negotiation,need_stakeholder_buyin,4337.0,0,0,[Prospect]: objection raised re: need stakeholder buyin. [Rep]: improvised response.
1142,3,demo,not_a_priority_now,32396.0,1,1,[Prospect]: objection raised re: not a priority now. [Rep]: used recommended battlecard play.
1143,5,negotiation,already_using_competitor,2186.0,1,1,[Prospect]: objection raised re: already using competitor. [Rep]: used recommended battlecard play.
1144,5,discovery,need_stakeholder_buyin,26935.0,1,0,[Prospect]: objection raised re: need stakeholder buyin. [Rep]: used recommended battlecard play.
1145,2,closing,security_compliance_concern,4227.0,1,0,[Prospect]: objection raised re: security compliance concern. [Rep]: used recommended battlecard play.
1146,1,closing,security_compliance_concern,8838.0,0,0,[Prospect]: objection raised re: security compliance concern. [Rep]: improvised response.
1147,11,closing,security_compliance_concern,11245.0,1,1,[Prospect]: objection raised re: security compliance concern. [Rep]: used recommended battlecard play.
1148,15,closing,need_stakeholder_buyin,7751.0,0,0,[Prospect]: objection raised re: need stakeholder buyin. [Rep]: improvised response.
1149,0,closing,need_stakeholder_buyin,1979.0,1,1,[Prospect]: objection raised re: need stakeholder buyin. [Rep]: used recommended battlecard play.
1150,5,negotiation,need_stakeholder_buyin,11121.0,0,0,[Prospect]: objection raised re: need stakeholder buyin. [Rep]: improvised response.
1151,12,demo,not_a_priority_now,1785.0,0,0,[Prospect]: objection raised re: not a priority now. [Rep]: improvised response.
1152,10,demo,need_more_features,16285.0,0,1,[Prospect]: objection raised re: need more features. [Rep]: improvised response.
1153,23,demo,need_more_features,2290.0,0,1,[Prospect]: objection raised re: need more features. [Rep]: improvised response.
1154,20,negotiation,need_more_features,34893.0,0,1,[Prospect]: objection raised re: need more features. [Rep]: improvised response.
1155,1,negotiation,not_a_priority_now,1000.0,0,0,[Prospect]: objection raised re: not a priority now. [Rep]: improvised response.
1156,17,closing,price_too_high,18432.0,0,0,[Prospect]: objection raised re: price too high. [Rep]: improvised response.
1157,21,discovery,not_a_priority_now,12765.0,1,0,[Prospect]: objection raised re: not a priority now. [Rep]: used recommended battlecard play.
1158,7,discovery,implementation_time_concern,12724.0,1,1,[Prospect]: objection raised re: implementation time concern. [Rep]: used recommended battlecard play.
1159,24,closing,implementation_time_concern,1572.0,1,1,[Prospect]: objection raised re: implementation time concern. [Rep]: used recommended battlecard play.
1160,10,negotiation,security_compliance_concern,6895.0,0,0,[Prospect]: objection raised re: security compliance concern. [Rep]: improvised response.
1161,15,closing,already_using_competitor,12610.0,0,0,[Prospect]: objection raised re: already using competitor. [Rep]: improvised response.
1162,16,negotiation,implementation_time_concern,5425.0,1,1,[Prospect]: objection raised re: implementation time concern. [Rep]: used recommended battlecard play.
1163,8,closing,already_using_competitor,5984.0,1,1,[Prospect]: objection raised re: already using competitor. [Rep]: used recommended battlecard play.
1164,2,closing,implementation_time_concern,2099.0,1,1,[Prospect]: objection raised re: implementation time concern. [Rep]: used recommended battlecard play.
1165,19,demo,security_compliance_concern,4028.0,1,1,[Prospect]: objection raised re: security compliance concern. [Rep]: used recommended battlecard play.
1166,14,closing,implementation_time_concern,5561.0,1,0,[Prospect]: objection raised re: implementation time concern. [Rep]: used recommended battlecard play.
1167,20,discovery,need_stakeholder_buyin,10811.0,0,0,[Prospect]: objection raised re: need stakeholder buyin. [Rep]: improvised response.
1168,15,closing,need_stakeholder_buyin,13192.0,0,0,[Prospect]: objection raised re: need stakeholder buyin. [Rep]: improvised response.
1169,21,closing,already_using_competitor,45959.0,1,0,[Prospect]: objection raised re: already using competitor. [Rep]: used recommended battlecard play.
1170,5,discovery,need_stakeholder_buyin,2605.0,0,0,[Prospect]: objection raised re: need stakeholder buyin. [Rep]: improvised response.
1171,9,negotiation,need_more_features,3813.0,0,0,[Prospect]: objection raised re: need more features. [Rep]: improvised response.
1172,22,demo,security_compliance_concern,10582.0,1,0,[Prospect]: objection raised re: security compliance concern. [Rep]: used recommended battlecard play.
1173,0,demo,no_budget,2306.0,1,1,[Prospect]: objection raised re: no budget. [Rep]: used recommended battlecard play.
1174,20,closing,not_a_priority_now,12828.0,0,0,[Prospect]: objection raised re: not a priority now. [Rep]: improvised response.
1175,24,closing,price_too_high,15812.0,0,0,[Prospect]: objection raised re: price too high. [Rep]: improvised response.
1176,9,closing,need_more_features,7033.0,0,0,[Prospect]: objection raised re: need more features. [Rep]: improvised response.
1177,18,discovery,implementation_time_concern,7020.0,1,1,[Prospect]: objection raised re: implementation time concern. [Rep]: used recommended battlecard play.
1178,22,demo,price_too_high,14183.0,1,1,[Prospect]: objection raised re: price too high. [Rep]: used recommended battlecard play.
1179,19,negotiation,need_more_features,4847.0,0,0,[Prospect]: objection raised re: need more features. [Rep]: improvised response.
1180,7,negotiation,price_too_high,12465.0,1,1,[Prospect]: objection raised re: price too high. [Rep]: used recommended battlecard play.
1181,13,closing,no_budget,1000.0,0,0,[Prospect]: objection raised re: no budget. [Rep]: improvised response.
1182,18,demo,price_too_high,9309.0,0,0,[Prospect]: objection raised re: price too high. [Rep]: improvised response.
